stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
4375,4375,"Groton Town Hall",,42.58995,-76.369117,,,0,,0
4378,4378,"Main @ Groton Park N Ride",,42.590046,-76.367751,,,0,,0
4387,4387,"Cortland St @ Cayuga",,42.59069,-76.368072,,,0,,0
4505,4505,"Dryden Rd @ Game Farm",,42.450831,-76.449585,,,0,,0
4506,4506,"Dryden Rd @ Game Farm",,42.450999,-76.449408,,,0,,0
4509,4509,"Dryden Rd @ Forest Home",,42.453086,-76.444335,,,0,,0
4510,4510,"Dryden Rd @ Forest Home",,42.453155,-76.444397,,,0,,0
4511,4511,"933 Dryden Rd - Varna Auto",,42.454197,-76.44065,,,0,,0
4512,4512,"Varna",,42.454291,-76.440673,,,0,,0
4515,4515,"Dryden Rd @ Mt Pleasant",,42.455817,-76.436302,,,0,,0
4516,4516,"Dryden Rd @ Freese",,42.455952,-76.436255,,,0,,0
4517,4517,"1062 Dryden Rd - Pineridge Apts",,42.459277,-76.430198,,,0,,0
4518,4518,"1062 Dryden Rd - Pineridge Apts",,42.459366,-76.430249,,,0,,0
4521,4521,"Dryden Rd @ Turkey Hill",,42.46025,-76.427536,,,0,,0
4522,4522,"Dryden Rd @ Turkey Hill",,42.460445,-76.427257,,,0,,0
4527,4527,"Dryden Rd @ Baker Hill",,42.46735,-76.410881,,,0,,0
4528,4528,"Dryden Rd @ Baker Hill",,42.467411,-76.410957,,,0,,0
4537,4537,"Main St @ Dryden Rd (Etna)",,42.47691,-76.386977,,,0,,0
4538,4538,"Dryden Rd @ Main St (Etna)",,42.47618,-76.387283,,,0,,0
4539,4539,"Main St @ Dryden Rd (Etna)",,42.476486,-76.38729,,,0,,0
4540,4540,"Dryden Rd @ Main St (Etna)",,42.476466,-76.386917,,,0,,0
4543,4543,"Dryden Rd @ Mineah",,42.480636,-76.373871,,,0,,0
4544,4544,"Dryden Rd @ Kirk",,42.480834,-76.373444,,,0,,0
4549,4549,"Lower Creek @ Pickney",,42.476921,-76.4064,,,0,,0
4550,4550,"Lower Creek @ Pinckney",,42.477118,-76.406096,,,0,,0
4553,4553,"Creekwood Apts",,42.479538,-76.399702,,,0,,0
4554,4554,"Creekwood Apts",,42.479595,-76.399764,,,0,,0
4561,4561,"Etna Rd @ Pinckney",,42.487167,-76.40972,,,0,,0
4562,4562,"Etna @ Pinckney",,42.487276,-76.409452,,,0,,0
4563,4563,"Pinckney @ Etna Rd",,42.487143,-76.409523,,,0,,0
4565,4565,"Etna Rd @ Wood",,42.487743,-76.392734,,,0,,0
4567,4567,"Upper Creek @ Etna Ln",,42.485561,-76.38524,,,0,,0
4568,4568,"Lower Creek @ Etna Ln",,42.485372,-76.385101,,,0,,0
4569,4569,"Main @ Etna Ln - Etna Mills Apts",,42.485331,-76.383629,,,0,,0
4570,4570,"Main @ Etna Ln - Etna Mills Apts",,42.485316,-76.383758,,,0,,0
4572,4572,"Lower Creek @ Creek Rd",,42.483044,-76.388299,,,0,,0
4707,4707,"Dryden Rd @ Yellowbarn",,42.486992,-76.343085,,,0,,0
4708,4708,"Dryden Rd @ Johnson",,42.487098,-76.343108,,,0,,0
4709,4709,"Dryden Rd @ Irish Settlement",,42.489573,-76.328467,,,0,,0
4710,4710,"Dryden Rd @ George",,42.489692,-76.328056,,,0,,0
4713,4713,"W Main @ Hilton (Dryden)",,42.490097,-76.311264,,,0,,0
4714,4714,"W Main @ Hilton (Dryden)",,42.490188,-76.311302,,,0,,0
4715,4715,"Main @ Rochester (Dryden)",,42.490322,-76.30355,,,0,,0
4716,4716,"Main @ Rochester (Dryden)",,42.490451,-76.303452,,,0,,0
4717,4717,"Dryden Village - Post Office",,42.490451,-76.299393,,,0,,0
4718,4718,"Dryden Village - Main @ Library",,42.490551,-76.299408,,,0,,0
4723,4723,"South @ Union",,42.489349,-76.297599,,,0,,0
4724,4724,"South @ Union",,42.489346,-76.297714,,,0,,0
4728,4728,"South @ Ferguson",,42.48334,-76.297332,,,0,,0
4732,4732,"Dryden Harford Rd @ Beam Hill",,42.472266,-76.294868,,,0,,0
4733,4733,"Keith at Jim Schug Trail",,42.469131,-76.289115,,,0,,0
4734,4734,"Rt 38 @ Keith",,42.468791,-76.291671,,,0,,0
4735,4735,"Keith @ Lake",,42.469971,-76.283466,,,0,,0
4737,4737,"Lake @ Kimberly",,42.480395,-76.290596,,,0,,0
4749,4749,"36 North St - Dunkin Donuts",,42.494858,-76.297844,,,0,,0
4750,4750,"43 North St - Valero",,42.494754,-76.298004,,,0,,0
4751,4751,"North @ Lee",,42.497982,-76.297989,,,0,,0
4752,4752,"North @ Freeville",,42.498404,-76.298217,,,0,,0
4755,4755,"North @ Brightday",,42.50071,-76.298172,,,0,,0
4756,4756,"North @ Brightday",,42.500815,-76.298301,,,0,,0
4773,4773,"Poets Landing Apartments",,42.498402,-76.309401,,,0,,0
4776,4776,"Dryden Central School",,42.498505,-76.309319,,,0,,0
4779,4779,"Freeville Rd @ Lewis",,42.498042,-76.302421,,,0,,0
4780,4780,"Freeville Rd @ Enterprise",,42.498161,-76.302177,,,0,,0
4783,4783,"TC3",,42.502784,-76.288276,,,0,,0
4787,4787,"TC3 Dorms",,42.499628,-76.284534,,,0,,0
503,503,"Clinton @ Fayette",,42.436722,-76.502669,,,0,,0
504,504,"Clinton @ Fayette",,42.436843,-76.502451,,,0,,0
511,511,"Clinton West Plaza",,42.436604,-76.506347,,,0,,0
512,512,"Clinton @ Corn",,42.436705,-76.505885,,,0,,0
519,519,"Plain @ Center",,42.435443,-76.503685,,,0,,0
520,520,"Plain @ Center",,42.435612,-76.503776,,,0,,0
523,523,"Plain @ Wood",,42.432681,-76.50354,,,0,,0
524,524,"Plain @ Wood",,42.432818,-76.503647,,,0,,0
527,527,"215 Elmira Rd - Pudgies",,42.429905,-76.504743,,,0,,0
528,528,"214 Elmira Rd - Ithaca ReUse",,42.42998,-76.504813,,,0,,0
531,531,"Meadow @ Wood",,42.432532,-76.507941,,,0,,0
532,532,"Meadow @ Wood",,42.432319,-76.508132,,,0,,0
535,535,"Titus Towers",,42.431788,-76.504509,,,0,,0
536,536,"Cherry St. @ Arthaus NB",,42.437991,-76.5153,,,0,,0
537,537,"Cherry St @ Arthaus SB",,42.437903,-76.515692,,,0,,0
538,538,"Cecil Malone Dr @ Mary St WB",,42.43656,-76.512501,,,0,,0
539,539,"Cecil Malone Dr @ Mary St EB",,42.436329,-76.513119,,,0,,0
541,541,"Wegmans",,42.434944,-76.509613,,,0,,0
543,543,"HomeGoods",,42.432364,-76.509803,,,0,,0
545,545,"South Meadow Marketplace",,42.430501,-76.509891,,,0,,0
547,547,"Fairgrounds Memorial Parkway at Lowes",,42.430018,-76.511979,,,0,,0
549,549,"WalMart",,42.428843,-76.513329,,,0,,0
551,551,"Walmart South Entrance",,42.427131,-76.511908,,,0,,0
5525,5525,"318 Pine Tree - Equestrian Center",,42.434036,-76.463065,,,0,,0
5526,5526,"318 Pine Tree - Equestrian Center",,42.434044,-76.463264,,,0,,0
5530,5530,"Honness @ Pine Tree",,42.429735,-76.462929,,,0,,0
5531,5531,"Pine Tree @ Honness",,42.429882,-76.462433,,,0,,0
5532,5532,"Pine Tree @ Honness",,42.42984,-76.462562,,,0,,0
5536,5536,"Honness at Ithaca Recreation Way",,42.429628,-76.467055,,,0,,0
5538,5538,"Snyder Hill @ Pew Trail",,42.430658,-76.461309,,,0,,0
5539,5539,"Snyder Hill @ Pew Trail",,42.430591,-76.461382,,,0,,0
5541,5541,"Snyder Hill @ Sugarbush",,42.429371,-76.45967,,,0,,0
5542,5542,"Snyder Hill @ Sugarbush",,42.429325,-76.459395,,,0,,0
5545,5545,"Regency @ Snyder Hill",,42.426128,-76.455275,,,0,,0
5546,5546,"Snyder Hill @ Regency",,42.426267,-76.455364,,,0,,0
5548,5548,"Snyder Hill @ Hungerford Hill",,42.42509,-76.453789,,,0,,0
5549,5549,"Snyder Hill @ Dove",,42.423891,-76.451059,,,0,,0
5552,5552,"Skyvue @ Snyder Hill",,42.4229,-76.448456,,,0,,0
5559,5559,"Eastern Heights @ Sharlene",,42.423297,-76.45262,,,0,,0
5560,5560,"Eastern Heights @ Landmark",,42.42437,-76.454544,,,0,,0
5561,5561,"Eastern Heights @ Joanne",,42.424991,-76.456481,,,0,,0
559,559,"Meadow at Ithaca Shopping Plaza",,42.429435,-76.507766,,,0,,0
561,561,"Elmira @ Meadow",,42.427566,-76.508826,,,0,,0
562,562,"Meadow @ Elmira",,42.428619,-76.508163,,,0,,0
564,564,"Elmira Rd @ Walmart",,42.426552,-76.511207,,,0,,0
565,565,"323 Elmira Rd - Byrne Dairy",,42.426125,-76.511551,,,0,,0
567,567,"359 Elmira Rd - Fairfield Inn",,42.423042,-76.515701,,,0,,0
568,568,"366 Elmira Rd - Speedway",,42.422877,-76.516205,,,0,,0
569,569,"Elmira @ Spencer",,42.420001,-76.519447,,,0,,0
570,570,"Elmira @ Spencer",,42.419738,-76.520027,,,0,,0
5707,5707,"Slaterville Rd @ Honness",,42.429516,-76.472298,,,0,,0
5708,5708,"Slaterville Rd @ Honness",,42.429366,-76.472243,,,0,,0
571,571,"Elmira @ Buttermilk",,42.417809,-76.522887,,,0,,0
5710,5710,"Honness @ Slaterville Rd",,42.429416,-76.471938,,,0,,0
5711,5711,"Rt79 @ Tower View",,42.426198,-76.467131,,,0,,0
5712,5712,"Slaterville Rd @ Tower View",,42.426205,-76.467339,,,0,,0
5715,5715,"Slaterville Rd @ Lois - Commonland",,42.424262,-76.464146,,,0,,0
5716,5716,"Slaterville Rd @ Lois - Commonland",,42.424183,-76.464195,,,0,,0
5719,5719,"Pine Tree @ Slaterville Rd",,42.423243,-76.46151,,,0,,0
572,572,"Elmira @ Buttermilk",,42.417769,-76.523398,,,0,,0
5720,5720,"Pine Tree @ Slaterville Rd",,42.422577,-76.461584,,,0,,0
5721,5721,"Slaterville Rd @ Park Ln WB",,42.417699,-76.453928,,,0,,0
5722,5722,"Slaterville Rd @ Park Ln EB",,42.417631,-76.454134,,,0,,0
5729,5729,"Slaterville Rd @ German Cross",,42.405312,-76.429244,,,0,,0
5730,5730,"Slaterville Rd @ German Cross",,42.405417,-76.429625,,,0,,0
5733,5733,"Slaterville Rd @ Brooktondale Rd",,42.40277,-76.423897,,,0,,0
5734,5734,"Slaterville Rd @ Brooktondale",,42.402801,-76.424407,,,0,,0
5736,5736,"Brooktondale @ Slaterville Rd",,42.402429,-76.423689,,,0,,0
5737,5737,"Slaterville Rd @ Bessemer Hill",,42.39616,-76.408714,,,0,,0
5738,5738,"Slaterville Rd @ Bessemer Hill",,42.39609,-76.409049,,,0,,0
5741,5741,"Slaterville Rd @ Landon",,42.395532,-76.39783,,,0,,0
5742,5742,"Slaterville Rd @ Landon",,42.395465,-76.398033,,,0,,0
5743,5743,"Slaterville Rd @ Snyder Hill",,42.395522,-76.38204,,,0,,0
5744,5744,"Slaterville Rd @ Snyder Hill",,42.395374,-76.382384,,,0,,0
5745,5745,"Slaterville Rd @ Thomas",,42.394483,-76.375015,,,0,,0
5746,5746,"Slaterville Rd @ Lounsberry",,42.394355,-76.37532,,,0,,0
5748,5748,"Slaterville Rd @ Ellis Hollow",,42.393596,-76.367423,,,0,,0
5749,5749,"Slaterville Rd @ Ellis Hollow",,42.393691,-76.366981,,,0,,0
5752,5752,"Slaterville Rd @ Boiceville",,42.393752,-76.36299,,,0,,0
5753,5753,"Slaterville Rd @ Boiceville",,42.393863,-76.362692,,,0,,0
5754,5754,"Boiceville @ Slaterville Rd",,42.393691,-76.362744,,,0,,0
5759,5759,"Caroline Town Hall",,42.393985,-76.349708,,,0,,0
5760,5760,"Caroline Town Hall",,42.393897,-76.349715,,,0,,0
5771,5771,"Caroline Turn-Around",,42.377657,-76.281221,,,0,,0
5779,5779,"Brooktondale Rd @ Besemer",,42.388641,-76.408111,,,0,,0
5780,5780,"Brooktondale Rd @ Besemer",,42.388641,-76.408607,,,0,,0
5785,5785,"Brooktondale Store",,42.381553,-76.396743,,,0,,0
5786,5786,"Brooktondale Store",,42.381489,-76.396804,,,0,,0
5787,5787,"Brooktondale Park and Ride",,42.381004,-76.393372,,,0,,0
5788,5788,"Brooktondale Park and Ride",,42.380924,-76.393485,,,0,,0
5792,5792,"Valley @ Boiceville",,42.385826,-76.360313,,,0,,0
5794,5794,"Boiceville @ Valley",,42.385959,-76.36013,,,0,,0
5795,5795,"Boiceville Cottages",,42.388184,-76.361778,,,0,,0
5796,5796,"Boiceville Cottages",,42.388237,-76.361892,,,0,,0
6321,6321,"Danby Rd @ King",,42.40727,-76.502557,,,0,,0
6322,6322,"Danby Rd @ King",,42.408086,-76.503147,,,0,,0
6329,6329,"Danby Rd @ Comfort",,42.39439,-76.497512,,,0,,0
6330,6330,"Danby Rd @ Comfort",,42.394547,-76.497832,,,0,,0
6337,6337,"Danby Rd @ Muzzy",,42.380821,-76.491164,,,0,,0
6338,6338,"Danby Rd @ Muzzy",,42.380978,-76.491463,,,0,,0
6343,6343,"Danby Rd @ Miller",,42.367724,-76.486862,,,0,,0
6344,6344,"Danby Rd @ Miller",,42.367607,-76.487009,,,0,,0
6349,6349,"Danby Fire Station",,42.358238,-76.48313,,,0,,0
6350,6350,"Danby Fire Station",,42.358288,-76.483367,,,0,,0
6351,6351,"Danby Town Hall Park and Ride",,42.354192,-76.481489,,,0,,0
6352,6352,"Danby Town Hall Park and Ride",,42.354099,-76.481598,,,0,,0
6353,6353,"Danby Rd @ Bald Hill",,42.352374,-76.480721,,,0,,0
6354,6354,"Danby Rd @ Bald Hill",,42.352504,-76.480965,,,0,,0
6357,6357,"Danby Rd @ Michigan Hollow",,42.349845,-76.478835,,,0,,0
6358,6358,"Danby Rd @ Michigan Hollow",,42.349902,-76.479202,,,0,,0
6363,6363,"Danby Rd @ Steam Mill",,42.343376,-76.466331,,,0,,0
6364,6364,"Danby Rd @ Steam Mill",,42.343455,-76.466765,,,0,,0
6367,6367,"South Danby Park and Ride",,42.339269,-76.458531,,,0,,0
6368,6368,"South Danby Park and Ride",,42.339213,-76.458701,,,0,,0
6374,6374,"Hillview Terrace MHC",,42.3279,-76.440941,,,0,,0
6511,6511,"West Danby Rd @ Decker",,42.387652,-76.553863,,,0,,0
6515,6515,"West Danby Rd @ Melody - Meadowbrook Par",,42.381864,-76.553544,,,0,,0
6519,6519,"West Danby Rd @ Shelter Valley",,42.373961,-76.551369,,,0,,0
6524,6524,"Newfield Depot @ W Danby",,42.368546,-76.552308,,,0,,0
6532,6532,"Newfield Depot @ Valley Manor",,42.368668,-76.555221,,,0,,0
661,661,"Green @ Meadow",,42.438308,-76.508498,,,0,,0
663,663,"State/MLK @ Meadow",,42.439216,-76.507942,,,0,,0
664,664,"State/MLK @ Meadow",,42.439296,-76.50808,,,0,,0
665,665,"State/MLK @ Fulton",,42.439156,-76.509888,,,0,,0
668,668,"State @ Fulton",,42.439242,-76.511024,,,0,,0
669,669,"State/MLK @ Inlet Island",,42.440442,-76.514183,,,0,,0
6711,6711,"Elmira Rd @ Five Mile",,42.413532,-76.533423,,,0,,0
6712,6712,"Elmira Rd @ Five Mile",,42.413753,-76.533294,,,0,,0
6713,6713,"Elmira Rd @ 7 Mile",,42.408623,-76.541236,,,0,,0
6714,6714,"Elmira Rd @ 7 Mile",,42.408623,-76.541495,,,0,,0
6717,6717,"Elmira Rd @ Enfield Falls",,42.403481,-76.546152,,,0,,0
6718,6718,"Elmira Rd @ Enfield Falls",,42.403728,-76.546303,,,0,,0
672,672,"Seneca @ Fulton",,42.440077,-76.511172,,,0,,0
6720,6720,"Elmira Rd @ Enfield Creek Overpass",,42.39701,-76.546852,,,0,,0
6721,6721,"Elmira Rd @ Enfield Creek Overpass",,42.398052,-76.545938,,,0,,0
673,673,"Buffalo @ Fulton",,42.440874,-76.511015,,,0,,0
676,676,"Buffalo @ Taughannock",,42.440952,-76.513289,,,0,,0
6767,6767,"Newfield Depot @ Mill",,42.363815,-76.585723,,,0,,0
6775,6775,"Newfield-Town Hall",,42.362455,-76.589541,,,0,,0
6779,6779,"Main @ Bridge",,42.362002,-76.590652,,,0,,0
6781,6781,"Main @ Pearl",,42.36106,-76.592246,,,0,,0
6784,6784,"Newfield Central School",,42.359272,-76.597197,,,0,,0
6787,6787,"Main @ Vankirk",,42.354255,-76.601753,,,0,,0
6789,6789,"Elmira Rd @ Main",,42.352378,-76.60833,,,0,,0
679,679,"State/MLK at Inlet Island",,42.440516,-76.514015,,,0,,0
703,703,"Chestnut @ Sunrise",,42.443477,-76.517685,,,0,,0
704,704,"Chestnut @ Sunrise",,42.443446,-76.517815,,,0,,0
705,705,"Chestnut Hill Apts",,42.441707,-76.518015,,,0,,0
706,706,"Chestnut Hill Apts",,42.441715,-76.518113,,,0,,0
709,709,"Chestnut @ Elm - LACS",,42.438633,-76.519085,,,0,,0
710,710,"Chestnut @ Hook - LACS",,42.43891,-76.519118,,,0,,0
713,713,"Elm @ West Village Pl",,42.436691,-76.522141,,,0,,0
715,715,"West Village Parking Lot",,42.435424,-76.523016,,,0,,0
717,717,"Haller @ Elm",,42.436465,-76.52599,,,0,,0
718,718,"Haller @ Elm",,42.43635,-76.52608,,,0,,0
719,719,"Haller @ Hook",,42.439304,-76.526092,,,0,,0
720,720,"Hook @ Haller",,42.439479,-76.526061,,,0,,0
721,721,"Warren Pl @ Hook",,42.439679,-76.523813,,,0,,0
722,722,"Warren Pl @ Hook",,42.439597,-76.523986,,,0,,0
725,725,"Warren Pl @ Sunrise",,42.443809,-76.524385,,,0,,0
726,726,"Warren Pl @ Sunrise",,42.443946,-76.524521,,,0,,0
729,729,"Warren Pl @ Hector",,42.44871,-76.526359,,,0,,0
730,730,"Warren Pl @ Hector",,42.448222,-76.526154,,,0,,0
731,731,"Hector @ Warren Pl",,42.448673,-76.526626,,,0,,0
732,732,"Mecklenburg Rd @ Conifer Dr",,42.448513,-76.530502,,,0,,0
733,733,"Mecklenburg Rd @ Conifer Dr",,42.44841,-76.53067,,,0,,0
736,736,"Linderman Creek Apts",,42.449429,-76.530539,,,0,,0
737,737,"Linderman Creek Apts",,42.449702,-76.530849,,,0,,0
738,738,"Conifer Village",,42.451122,-76.532226,,,0,,0
744,744,"Hector @ N Taylor",,42.450923,-76.520851,,,0,,0
745,745,"Hector @ Fairview Terrace",,42.451903,-76.521545,,,0,,0
747,747,"413 Hector St",,42.446095,-76.517021,,,0,,0
748,748,"412 Hector St",,42.446086,-76.51715,,,0,,0
767,767,"Campbell @ Hector",,42.45256,-76.523337,,,0,,0
768,768,"Campbell @ Hector",,42.452522,-76.523407,,,0,,0
773,773,"Campbell @ Hopkins",,42.456565,-76.524525,,,0,,0
774,774,"Campbell @ Hopkins",,42.456421,-76.52455,,,0,,0
779,779,"Cliff @ Vinegar Hill",,42.449738,-76.517723,,,0,,0
780,780,"Cliff @ Vinegar Hill",,42.449829,-76.517882,,,0,,0
785,785,"Trumansburg Rd @ Hopkins",,42.456969,-76.524239,,,0,,0
786,786,"Trumansburg Rd @ Hopkins",,42.456894,-76.524384,,,0,,0
900,900,"Cayuga @ Cascadilla",,42.444801,-76.499306,,,0,,0
901,901,"Cayuga @ Cascadilla",,42.444496,-76.499206,,,0,,0
903,903,"Cascadilla @ Cayuga",,42.444553,-76.499465,,,0,,0
905,905,"Tompkins @ Cayuga",,42.448325,-76.499641,,,0,,0
906,906,"Cayuga @ Tompkins",,42.448456,-76.49955,,,0,,0
907,907,"Cayuga @ Tompkins",,42.448272,-76.499427,,,0,,0
911,911,"Cayuga @ Lincoln",,42.451877,-76.499656,,,0,,0
913,913,"Lincoln @ Cayuga",,42.451942,-76.499893,,,0,,0
914,914,"Lincoln @ Cayuga",,42.45201,-76.499564,,,0,,0
918,918,"Dey @ Lincoln",,42.451186,-76.503074,,,0,,0
920,920,"Lincoln @ Dey",,42.451249,-76.502837,,,0,,0
925,925,"Tioga @ Falls",,42.452731,-76.497535,,,0,,0
926,926,"Falls @ Tioga",,42.452827,-76.497497,,,0,,0
927,927,"Cascadilla @ Third",,42.444508,-76.503507,,,0,,0
928,928,"Third @ Cascadilla",,42.444553,-76.503676,,,0,,0
929,929,"Third @ Hancock",,42.446365,-76.505035,,,0,,0
930,930,"Third @ Hancock",,42.446475,-76.505226,,,0,,0
932,932,"Hancock @ Third",,42.446513,-76.505027,,,0,,0
933,933,"Third @ Adams",,42.447295,-76.505797,,,0,,0
934,934,"Third @ Adams",,42.447395,-76.50598,,,0,,0
940,940,"Cayuga Park @ Marketview Apt",,42.448633,-76.508051,,,0,,0
941,941,"Cayuga Park Ln @ 3rd St",,42.448875,-76.507244,,,0,,0
946,946,"401 Cayuga Park Ln",,42.446524,-76.509705,,,0,,0
953,953,"Hancock @ First",,42.447285,-76.503089,,,0,,0
954,954,"Hancock @ First",,42.447414,-76.502968,,,0,,0
996,996,"Guthrie - Ithaca City Harbor",,42.452567,-76.505734,,,0,,0
997,997,"TCAT Office",,42.453204,-76.506072,,,0,,0
998,998,"TCAT Office",,42.453001,-76.506068,,,0,,0
